feature_id,dev_token_mean_activation_effect,dev_token_mean_activation_ci_low,dev_token_mean_activation_ci_high,dev_token_mean_activation_paired_d,dev_token_mean_activation_p_value,dev_token_mean_activation_bh_q_value,dev_token_mean_activation_prevalence,dev_token_activation_frequency_effect,dev_token_activation_frequency_ci_low,dev_token_activation_frequency_ci_high,dev_token_activation_frequency_paired_d,dev_token_activation_frequency_p_value,dev_token_activation_frequency_bh_q_value,dev_token_activation_frequency_prevalence,dev_maximum_activation_effect,dev_maximum_activation_ci_low,dev_maximum_activation_ci_high,dev_maximum_activation_paired_d,dev_maximum_activation_p_value,dev_maximum_activation_bh_q_value,dev_maximum_activation_prevalence,dev_first_64_token_mean_activation_effect,dev_first_64_token_mean_activation_ci_low,dev_first_64_token_mean_activation_ci_high,dev_first_64_token_mean_activation_paired_d,dev_first_64_token_mean_activation_p_value,dev_first_64_token_mean_activation_bh_q_value,dev_first_64_token_mean_activation_prevalence,test_token_mean_activation_effect,test_token_mean_activation_ci_low,test_token_mean_activation_ci_high,test_token_mean_activation_paired_d,test_token_mean_activation_p_value,test_token_mean_activation_bh_q_value,test_token_mean_activation_prevalence,test_token_activation_frequency_effect,test_token_activation_frequency_ci_low,test_token_activation_frequency_ci_high,test_token_activation_frequency_paired_d,test_token_activation_frequency_p_value,test_token_activation_frequency_bh_q_value,test_token_activation_frequency_prevalence,test_maximum_activation_effect,test_maximum_activation_ci_low,test_maximum_activation_ci_high,test_maximum_activation_paired_d,test_maximum_activation_p_value,test_maximum_activation_bh_q_value,test_maximum_activation_prevalence,test_first_64_token_mean_activation_effect,test_first_64_token_mean_activation_ci_low,test_first_64_token_mean_activation_ci_high,test_first_64_token_mean_activation_paired_d,test_first_64_token_mean_activation_p_value,test_first_64_token_mean_activation_bh_q_value,test_first_64_token_mean_activation_prevalence
12591,6.582977066776066e-05,-9.958484886193323e-05,0.00023124439019745456,0.06852359578261233,0.4325422738129866,1.0,0.009746588693957114,2.3124457749707457e-05,-2.8322290516590203e-05,7.457120601600512e-05,0.07739364844408476,0.37553339472870284,1.0,0.009746588693957114,0.011363636363636364,-0.022454324345877744,0.045181597073150476,0.05785775863055426,0.5073884679276509,1.0,0.009746588693957114,8.461692116477273e-05,-0.00037172935637428154,0.000540963198703827,0.03192672707250565,0.7143524448791041,1.0,0.009746588693957114,-7.407379576541257e-05,-0.0002482610600317919,0.00010011346850096671,-0.07322171457948352,0.40173896572070134,1.0,0.011538461538461539,-3.433283541887773e-05,-8.977628750276806e-05,2.1110616665012605e-05,-0.10662304996332879,0.22277120899670713,0.9666087501635329,0.011538461538461539,-0.026278409090909092,-0.06901263473865407,0.016455816556835885,-0.10588024148484788,0.22599266988744332,0.871156470961653,0.011538461538461539,-0.0002894546046401515,-0.0009449198064489034,0.00036601059716860043,-0.07603656957013191,0.3839381759493282,1.0,0.011538461538461539
12592,0.0011117991217002839,-0.0003073454616904906,0.0025309437050910584,0.13489360941147147,0.12359976459414569,0.8754481240123513,0.15204678362573099,0.00024312277085787492,-6.646228652099905e-05,0.0005527078282367489,0.13521888139328947,0.12270520250992618,0.8784924521127094,0.15204678362573099,0.023126775568181823,-0.04526429021416821,0.09151784135053186,0.05822471975844326,0.5047038356422954,1.0,0.15204678362573099,0.0019327028833254422,0.0001946225952960325,0.0036707831713548517,0.19146392300109716,0.029578264799197763,0.7045770621284287,0.15204678362573099,0.001719606534643757,0.0005546119834481868,0.0028846010858393275,0.25415396266029705,0.004122312765630577,0.0723790273215921,0.1201923076923077,0.0003555850115560014,0.00011229885821914046,0.0005988711648928623,0.2516620601879531,0.00449192133493706,0.07964896012078873,0.1201923076923077,0.054159761679292914,-0.013715107715238886,0.12203463107382471,0.1373913625151076,0.11686099055228422,0.6342506989309382,0.1201923076923077,0.000347561306423611,-0.00499698786003858,0.005692110472885802,0.011197267076145915,0.8978344260000264,1.0,0.1201923076923077
12593,4.454734594081387e-06,-4.357793061888042e-06,1.3267262250050816e-05,0.08703882797784884,0.3191540831450207,0.9850367579623645,0.001949317738791423,1.6658767973157493e-06,-1.62962488471209e-06,4.961378479343589e-06,0.08703882797784886,0.31915408314502053,0.9921702366532604,0.001949317738791423,-0.0005622632575757576,-0.0016745541028945882,0.0005500275877430731,-0.08703882797784888,0.3191540831450203,0.8959939167662886,0.001949317738791423,-8.785363399621213e-06,-2.616490785772794e-05,8.594181058485517e-06,-0.08703882797784888,0.3191540831450203,1.0,0.001949317738791423,8.991073682960687e-06,-2.982774783878438e-05,4.7809895204705757e-05,0.03988052829667646,0.6475733916341658,1.0,0.0019230769230769232,2.933160761709918e-06,-1.6121536865010235e-05,2.198785838843007e-05,0.02650485897894342,0.7612167761282795,1.0,0.0019230769230769232,0.0009617660984848485,-0.00932712326590264,0.011250655462872336,0.016095062219402087,0.8535791869999727,1.0,0.0019230769230769232,0.0,0.0,0.0,0.0,1.0,1.0,0.0019230769230769232
12594,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12595,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12596,4.600749393417077e-05,-1.817640471011485e-05,0.00011019139257845639,0.12342245391200293,0.15856047606004742,0.9609931864938355,0.003898635477582846,1.862720290029591e-05,-7.335948570524019e-06,4.459035437111584e-05,0.12353269920712982,0.15819171291497663,0.9597134686318093,0.003898635477582846,0.009440104166666666,-0.003722399064590525,0.022602607397923857,0.12348948756737835,0.15833617460493662,0.7689495428620806,0.003898635477582846,0.0,0.0,0.0,0.0,1.0,1.0,0.003898635477582846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12597,-0.016530440377384294,-0.02044575049453677,-0.012615130260231817,-0.7269590535803258,8.361502574834714e-14,1.5467161408107154e-11,0.8625730994152047,-0.002688895635961818,-0.0033751488713553704,-0.002002642400568266,-0.674654208844658,2.2304958092816966e-12,3.6131511776115706e-10,0.8625730994152047,-2.0582780934343434,-2.439790807516294,-1.676765379352393,-0.9289380001543156,1.6099283839569393e-19,2.4294666644638613e-16,0.8625730994152047,0.001061718873303346,-0.0012109332861692463,0.0033343710327759382,0.08043929587626983,0.3570932999991139,1.0,0.8625730994152047,-0.019556149001341464,-0.023476550566944268,-0.01563574743573866,-0.8589037054314683,1.6317056270270286e-17,3.2716268348334936e-15,0.8211538461538461,-0.0034260770999485486,-0.004106624643897415,-0.002745529555999682,-0.8668228554449071,9.696782035756128e-18,2.206556623247617e-15,0.8211538461538461,-2.4024325284090904,-2.8312571395590083,-1.9736079172591725,-0.9646353871670058,1.5153652701965337e-20,6.583114095011366e-18,0.8211538461538461,0.0008126461144649621,-0.0007905231242191396,0.002415815353149064,0.087279808527224,0.31782116138035693,1.0,0.8211538461538461
12598,9.63875694045176e-05,-2.6300574803362164e-05,0.00021907571361239736,0.13527268933919961,0.12255771443160707,0.8723869881288575,0.003898635477582846,3.974839328844665e-05,-8.80552889670287e-06,8.830231547359618e-05,0.14095709899901449,0.10775032361483497,0.8188224963383378,0.003898635477582846,0.018036813446969696,-0.0046106038145655275,0.04068423070850492,0.137130110028835,0.11755187200056237,0.6567359842345651,0.003898635477582846,0.0,0.0,0.0,0.0,1.0,1.0,0.003898635477582846,-3.763938597826795e-05,-0.00010907576803522179,3.379699607868588e-05,-0.09072245030675345,0.29918236096169293,0.9564948125780403,0.0057692307692307696,-1.924616640969885e-05,-5.2719626992885075e-05,1.4227294173487373e-05,-0.09900002767446024,0.2574373379943076,0.9666087501635329,0.0057692307692307696,-0.015255089962121212,-0.038275162891965225,0.007764982967722798,-0.11410371137854611,0.19216745837631366,0.7947245588584545,0.0057692307692307696,-0.00014565207741477272,-0.0004337866302728581,0.00014248247544331266,-0.08703882797784884,0.31915408314502064,1.0,0.0057692307692307696
12599,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12600,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12601,6.36099293566958e-05,-0.00016584569526236634,0.00029306555397575797,0.04773290850947293,0.5843442308697826,1.0,0.010721247563352826,2.18132909415572e-05,-6.99599937053609e-05,0.0001135865755884753,0.04092574641357591,0.6389932573665389,1.0,0.010721247563352826,-0.01182232481060606,-0.03637751880027701,0.012732869179064892,-0.0828993662395876,0.3426273277346653,0.9331797175816454,0.010721247563352826,0.00027327104048295456,-0.00026732426345078575,0.0008138663444166949,0.08703882797784897,0.3191540831450198,1.0,0.010721247563352826,-2.1238943898222515e-05,-9.105290766719098e-05,4.857501987074596e-05,-0.05238202870500246,0.5483316574366763,1.0,0.007692307692307693,-3.128840953741937e-06,-3.763091984232557e-05,3.137323793484169e-05,-0.015614565953364917,0.8579026162020089,1.0,0.007692307692307693,-0.013316761363636366,-0.038703366811839064,0.012069844084566335,-0.09032036347103031,0.3013204466899929,0.8784473333910046,0.007692307692307693,7.074529474431819e-05,-6.920577378675171e-05,0.0002106963632753881,0.08703882797784893,0.3191540831450201,1.0,0.007692307692307693
12602,0.0025960619824778553,-0.0007110743708873819,0.005903198335843093,0.13516201224321656,0.1228612337865005,0.8729115798887985,0.3382066276803119,0.0005262323021371333,-0.00010936041019816501,0.0011618250144724315,0.14255757101980351,0.10385035123200342,0.8051378395497597,0.3382066276803119,-0.3254369870580807,-0.6676076276493805,0.016733653533219095,-0.16376302819002336,0.06212389940445846,0.4575389985555132,0.3382066276803119,0.003215134745896465,-0.0027124967288170198,0.00914276622060995,0.0933920000547148,0.28524712984111206,1.0,0.3382066276803119,-0.0005271884864384329,-0.004066545463176467,0.0030121684902996012,-0.0256468033729742,0.7687205601973567,1.0,0.2865384615384615,-0.00011498669651572152,-0.0007795023296290457,0.0005495289365976027,-0.02979436182105203,0.7326653318404848,1.0,0.2865384615384615,-0.46497691761363635,-0.7868059369459033,-0.14314789828136948,-0.24876993062455813,0.004958832367158578,0.06120518365526076,0.2865384615384615,-0.006308045050110479,-0.01378498481952077,0.0011688947192998126,-0.14526553798105246,0.0975107644807316,1.0,0.2865384615384615
12603,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12604,2.604609295358943e-05,-0.0016332919550679599,0.0016853841409751385,0.0027027097438765205,0.9752755114725301,1.0,0.3742690058479532,-4.855832796440355e-05,-0.0004791708690200074,0.0003820542130912003,-0.019416401450126027,0.823822682782801,1.0,0.3742690058479532,-0.18200067077020202,-0.29304282633771567,-0.07095851520268837,-0.2822128584204097,0.001503604889757704,0.02631951123268186,0.3742690058479532,-0.0029433279326467805,-0.006773213866435894,0.0008865580011423332,-0.13232579297944141,0.13084367421465792,1.0,0.3742690058479532,0.0006158675729753354,-0.0008417433256377621,0.002073478471588433,0.07275074144587272,0.4047655325565809,1.0,0.2644230769230769,3.746240911299758e-05,-0.00022944422130670092,0.0003043690395326961,0.024167294396998558,0.7817102622105884,1.0,0.2644230769230769,-0.14894057765151514,-0.29459895967763794,-0.003282195625392309,-0.17606346517554275,0.04512749091352054,0.3541783551174789,0.2644230769230769,-0.0024344704367897725,-0.005744294186655912,0.0008753533130763666,-0.12664595692311914,0.14804714405502245,1.0,0.2644230769230769
12605,0.009807298665177171,0.005532753008578896,0.014081844321775446,0.39504915193226686,1.266272097207931e-05,0.00044712504397962803,0.45614035087719296,0.0007001303890108537,0.000391071171449792,0.0010091896065719153,0.3900577583008287,1.599912940415312e-05,0.0005896234425139824,0.45614035087719296,0.14110834911616163,-0.7569488258896817,1.039165524122005,0.02705455635229621,0.7564214766360133,1.0,0.45614035087719296,0.004909862171519887,-0.009097933428662747,0.018917657771702522,0.06035193481875491,0.4892918303182229,1.0,0.45614035087719296,0.011366551588501105,0.006412601200741572,0.016320501976260636,0.3950651921648707,1.2653168221118918e-05,0.00041941229969470707,0.40384615384615385,0.0007853449560111539,0.000442706615656338,0.00112798329636597,0.3946537135555494,1.2900436984739811e-05,0.00044403520915541403,0.40384615384615385,0.5170947758838383,-0.4997018576015356,1.5338914093692124,0.0875644336936561,0.3162515904957465,0.8784473333910046,0.40384615384615385,0.008518180461845012,-0.00732874534698554,0.024365106270675563,0.09255364022478275,0.2895747926797711,1.0,0.40384615384615385
12606,0.0008697815729196963,-0.00013650714034951273,0.0018760702861889053,0.14882616596693338,0.08965514327114919,0.7623613136503745,0.1530214424951267,0.00021811410363744757,-6.608419717793484e-05,0.0005023124044528299,0.13214598256343463,0.1313631515378314,0.9146294999739442,0.1530214424951267,-0.009597932449494952,-0.13209624814967716,0.11290038325068724,-0.013490848473381794,0.8770614187847229,1.0,0.1530214424951267,0.0018926292958885732,-0.0005886240847947772,0.004373882676571923,0.131336710660141,0.1337212046904154,1.0,0.1530214424951267,0.0012334328141261005,5.211228572257992e-05,0.0024147533425296214,0.17977919851369822,0.04084667237325852,0.4411132920098186,0.1605769230769231,0.00030194494709833477,-2.9725312648636558e-05,0.0006336152068453061,0.15675194133096318,0.07401238082041721,0.6540072680520816,0.1605769230769231,0.033148871527777776,-0.11048313419567506,0.1767808772512306,0.039738293778024805,0.6487446897439764,1.0,0.1605769230769231,0.00035781089705650267,-0.0020515725397104788,0.0027671943338234838,0.025570506762081186,0.7693888558750518,1.0,0.1605769230769231
12607,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12608,0.0001303892843707493,-8.174523279400116e-05,0.0003425238015354997,0.10583327965273168,0.22619746161128015,0.9850367579623645,0.005847953216374269,4.511798386264479e-05,-2.7777131196634586e-05,0.00011801309892192417,0.10657195961275516,0.2229917107430306,0.9921702366532604,0.005847953216374269,0.011008522727272728,-0.004345996966187676,0.026363042420733132,0.12344812566247453,0.15847454703128092,0.7689495428620806,0.005847953216374269,0.0002593994140625,-0.00012579373913055837,0.0006445925672555583,0.11595303608105603,0.18510775275048677,1.0,0.005847953216374269,3.5220769473887756e-05,-1.458615498809093e-05,8.502769393586645e-05,0.12175892563736485,0.16420506819421238,0.902992766587714,0.0038461538461538464,2.094087011011487e-05,-8.610399856984092e-06,5.049214007721383e-05,0.12201416896887719,0.163329180113931,0.8976024436167457,0.0038461538461538464,0.006273674242424242,-0.0024685441843073728,0.015015892669155857,0.12356401283571719,0.15808709080552277,0.7413353799007983,0.0038461538461538464,5.248098662405303e-05,-5.133892369147913e-05,0.0001563008969395852,0.087038827977849,0.31915408314501975,1.0,0.0038461538461538464
12609,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12610,-0.035660738796007466,-0.04739789088117543,-0.023923586710839502,-0.5231416491097846,1.7216521968877542e-08,1.0502811018971422e-06,0.3284600389863548,-0.005446550085308087,-0.0071950685529229156,-0.0036980316176932577,-0.5363434370820919,8.231633099886277e-09,5.488776377673008e-07,0.3284600389863548,-2.17886383364899,-2.81263572935778,-1.5450919379402,-0.5919551540550294,3.3387282680368664e-10,3.612377996269926e-08,0.3284600389863548,-0.0014673868815104167,-0.005857024088694649,0.0029222503256738147,-0.05755826529011467,0.5095851248754587,1.0,0.3284600389863548,-0.04799280395423241,-0.06007148906603139,-0.03591411884243343,-0.6841450001020649,1.2363609483059357e-12,1.0367425203082798e-10,0.3644230769230769,-0.007167122806122555,-0.009056140140627793,-0.005278105471617316,-0.6532818546567516,8.334858938630164e-12,6.638252096900113e-10,0.3644230769230769,-2.861259075126263,-3.4865623607614022,-2.2359557894911237,-0.7878765331207951,1.6801460192411941e-15,2.892732259844124e-13,0.3644230769230769,0.00027442700935132575,-0.004922482077908277,0.005471336096610929,0.009092293074760633,0.9169620991963827,1.0,0.3644230769230769
12611,-5.288692508739504e-06,-5.334141469806236e-05,4.2764029680583355e-05,-0.018950558534643253,0.8279818881314002,1.0,0.007797270955165692,-3.656140479230971e-06,-3.0267463656714324e-05,2.2955182698252383e-05,-0.023656369647011063,0.7862106007217029,1.0,0.007797270955165692,-0.00664358428030303,-0.020309292131716755,0.007022123571110693,-0.08370704474150892,0.3379617222965625,0.9244455735248083,0.007797270955165692,0.0,0.0,0.0,0.0,1.0,1.0,0.007797270955165692,-3.882719443715883e-05,-0.000139974234255167,6.231984538084936e-05,-0.06609590084874126,0.4489871518074423,1.0,0.006730769230769231,-1.310278612160773e-05,-5.731443311906674e-05,3.1108860875851285e-05,-0.05102918721270922,0.5586957277281251,1.0,0.006730769230769231,-0.00634765625,-0.02469998478897242,0.01200467228897242,-0.05955440876628832,0.495039820737622,1.0,0.006730769230769231,-1.0866107362689394e-05,-0.00016193140869232982,0.000140199193966951,-0.012385141227717073,0.8870660542441515,1.0,0.006730769230769231
12612,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12614,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12615,-2.9884391661846276e-05,-0.0001525500232548314,9.278123993113885e-05,-0.041948188705365326,0.6306471012650766,1.0,0.008771929824561403,-1.2131868667590121e-05,-6.91000664910995e-05,4.483632915591926e-05,-0.03666797378053754,0.6742389022626423,1.0,0.008771929824561403,-0.01299124053030303,-0.04201630278838622,0.01603382172778016,-0.07706712475846327,0.37754507710248464,0.9900305443618879,0.008771929824561403,0.0,0.0,0.0,0.0,1.0,1.0,0.008771929824561403,-2.479767238702437e-05,-7.385338358577084e-05,2.4258038811722093e-05,-0.08703882797784888,0.3191540831450203,0.9564948125780403,0.0009615384615384616,-8.768238000233065e-06,-2.6113904333270766e-05,8.577428332804636e-06,-0.08703882797784893,0.3191540831450201,0.9666087501635329,0.0009615384615384616,-0.007141729797979798,-0.021269774920976862,0.006986315325017268,-0.08703882797784894,0.3191540831450201,0.8784473333910046,0.0009615384615384616,0.0,0.0,0.0,0.0,1.0,1.0,0.0009615384615384616
12616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12617,-2.3251487591275662e-05,-6.924847643832952e-05,2.274550125577819e-05,-0.08703882797784895,0.3191540831450201,0.9850367579623645,0.0009746588693957114,-1.0406260667933207e-05,-3.0992326570317e-05,1.0179805234450586e-05,-0.08703882797784879,0.319154083145021,0.9921702366532604,0.0009746588693957114,-0.004231770833333333,-0.01260322298494344,0.004139681318276773,-0.0870388279778493,0.3191540831450182,0.8959939167662886,0.0009746588693957114,-6.612141927083333e-05,-0.00019692535913974125,6.468252059807458e-05,-0.0870388279778493,0.3191540831450182,1.0,0.0009746588693957114,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12619,2.3883702162878983e-05,-7.610500435602607e-05,0.00012387240868178405,0.04112845441276876,0.6373348356746517,1.0,0.01364522417153996,1.572514928270583e-05,-4.245996303091425e-05,7.39102615963259e-05,0.046534450805472555,0.593804988507193,1.0,0.01364522417153996,-0.006609059343434344,-0.03178315820246441,0.018565039515595724,-0.04520405668703972,0.6043895269194071,1.0,0.01364522417153996,-3.745339133522727e-05,-0.0001115451334987347,3.663835082828014e-05,-0.08703882797784915,0.31915408314501903,1.0,0.01364522417153996,6.953196781170036e-05,-0.00021341736813963432,0.00035248130376303505,0.042312387776024474,0.6276855602422823,1.0,0.020192307692307693,3.9645763774957475e-05,-0.0001019888105040802,0.00018128033805399514,0.04819691050434149,0.5807004924051278,1.0,0.020192307692307693,-0.013612689393939394,-0.05601346293694524,0.028788084149066452,-0.05527921258133352,0.5264645745289369,1.0,0.020192307692307693,4.554517341382576e-05,-8.72851883044962e-05,0.0001783755351321477,0.0590386879626477,0.4987761034300702,1.0,0.020192307692307693
12620,-0.0007548378368914881,-0.005768975498914798,0.0042592998251318225,-0.02592084176650485,0.7663216453460784,1.0,0.3713450292397661,-9.512338867279317e-05,-0.0008099298449121401,0.0006196830675665537,-0.022913452907778457,0.7927672482899761,1.0,0.3713450292397661,-0.5699031328914141,-1.069829321533577,-0.06997694424925122,-0.1962848811206904,0.025783458086347598,0.24916188414282384,0.3713450292397661,-0.004801894679214015,-0.02012915601002143,0.010525366651593399,-0.05394357945360839,0.536489323221053,1.0,0.3713450292397661,0.0017243336846186506,-0.0017535806372282622,0.005202248006465564,0.08536780717363177,0.3284985670209284,0.9749209102188239,0.3548076923076923,0.00024826718053916905,-0.00027228575926805526,0.0007688201203463934,0.08211946313056258,0.3471718210207565,1.0,0.3548076923076923,-0.15637330334595959,-0.5081630204504766,0.19541641375855737,-0.07653695194008216,0.38082570069601074,0.983608187582742,0.3548076923076923,-0.002584515195904356,-0.008927294331405862,0.0037582639395971496,-0.07016026065431939,0.42165757300088136,1.0,0.3548076923076923
12621,0.0032601778461913006,0.00010511003270972626,0.006415245659672875,0.1779198019613438,0.042943253994235105,0.5078127830927716,0.19980506822612085,0.0005268090575959326,-5.948884526694586e-05,0.001113106960458811,0.15471292084772467,0.07780373302409684,0.7280129344954128,0.19980506822612085,-0.09377712673611112,-0.2134665881191695,0.025912334646947255,-0.13490644630206955,0.1235643632804451,0.67768976771561,0.19980506822612085,0.0011107704856178977,-0.0005021603400870113,0.0027237013113228068,0.11857695187894945,0.17542662091449793,1.0,0.19980506822612085,0.002737632030568254,-0.0012318362359987544,0.006707100297135262,0.11875022246111218,0.17480103189201512,0.906350733066206,0.2173076923076923,0.00029691858284735124,-0.000461074022713709,0.0010549111884084114,0.06744722760056289,0.43978953217114236,1.0,0.2173076923076923,-0.21909031723484845,-0.34610120810212974,-0.09207942636756714,-0.2970119442738786,0.0008569925367299246,0.013937430523607713,0.2173076923076923,0.000148580531881313,-0.0024145838613547858,0.002711744925117412,0.00998107088839395,0.9088792796021551,1.0,0.2173076923076923
12622,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12623,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
